time,epochTime,throughput(kbyts/sec),numofrequests(hits/sec),peaks
01/May/1998:12:07:05,894017225,41.879,17,
01/May/1998:12:07:06,894017226,8.389,12,
01/May/1998:12:07:07,894017227,48.881,23,
01/May/1998:12:07:08,894017228,39.064,19,
01/May/1998:12:07:09,894017229,52.979,19,
01/May/1998:12:07:10,894017230,11.463,16,
01/May/1998:12:07:11,894017231,45.852,16,
01/May/1998:12:07:12,894017232,43.736,23,
01/May/1998:12:07:13,894017233,100.829,17,
01/May/1998:12:07:14,894017234,18.817,13,
01/May/1998:12:07:15,894017235,59.202,11,
01/May/1998:12:07:16,894017236,25.46,12,
01/May/1998:12:07:17,894017237,38.9,12,
01/May/1998:12:07:18,894017238,19.205,12,
01/May/1998:12:07:19,894017239,28.685,10,
01/May/1998:12:07:20,894017240,0.973,2,
01/May/1998:12:07:21,894017241,36.004,12,
01/May/1998:12:07:22,894017242,83.013,17,
01/May/1998:12:07:23,894017243,20.881,14,
01/May/1998:12:07:24,894017244,133.303,18,
01/May/1998:12:07:25,894017245,32.164,15,
01/May/1998:12:07:26,894017246,1341.34,10,
01/May/1998:12:07:27,894017247,16.863,17,
01/May/1998:12:07:28,894017248,91.443,12,
01/May/1998:12:07:29,894017249,83.379,14,
01/May/1998:12:07:30,894017250,99.249,13,
01/May/1998:12:07:31,894017251,83.193,11,
01/May/1998:12:07:32,894017252,27.437,9,
01/May/1998:12:07:33,894017253,27.049,10,
01/May/1998:12:07:34,894017254,92.071,16,
01/May/1998:12:07:35,894017255,17.952,12,
01/May/1998:12:07:36,894017256,1442.887,11,
01/May/1998:12:07:37,894017257,74.225,19,
01/May/1998:12:07:38,894017258,12.077,7,
01/May/1998:12:07:39,894017259,22.961,14,
01/May/1998:12:07:40,894017260,95.883,20,
01/May/1998:12:07:41,894017261,16.225,10,
01/May/1998:12:07:42,894017262,90.952,15,
01/May/1998:12:07:43,894017263,224.789,29,
01/May/1998:12:07:44,894017264,59.472,14,
01/May/1998:12:07:45,894017265,37.926,15,
01/May/1998:12:07:46,894017266,58.519,15,
01/May/1998:12:07:47,894017267,10.015,10,
01/May/1998:12:07:48,894017268,22.86,14,
01/May/1998:12:07:49,894017269,9.124,9,
01/May/1998:12:07:50,894017270,30.446,12,
01/May/1998:12:07:51,894017271,32.091,15,
01/May/1998:12:07:52,894017272,57.293,11,
01/May/1998:12:07:53,894017273,73.44,13,
01/May/1998:12:07:54,894017274,32.564,8,
01/May/1998:12:07:55,894017275,28.629,11,
01/May/1998:12:07:56,894017276,63.105,18,
01/May/1998:12:07:57,894017277,63.728,28,
01/May/1998:12:07:58,894017278,28.852,12,
01/May/1998:12:07:59,894017279,24.724,18,
01/May/1998:12:08:00,894017280,23.431,22,
01/May/1998:12:08:01,894017281,74.69,10,
01/May/1998:12:08:02,894017282,98.845,17,
01/May/1998:12:08:03,894017283,29.332,18,
01/May/1998:12:08:04,894017284,100.831,15,
01/May/1998:12:08:05,894017285,115.171,22,
01/May/1998:12:08:06,894017286,15.754,13,
01/May/1998:12:08:07,894017287,56.16,18,
01/May/1998:12:08:08,894017288,130.039,27,
01/May/1998:12:08:09,894017289,67.386,7,
01/May/1998:12:08:10,894017290,54.046,12,
01/May/1998:12:08:11,894017291,22.524,9,
01/May/1998:12:08:12,894017292,1302.435,20,
01/May/1998:12:08:13,894017293,63.597,23,
01/May/1998:12:08:14,894017294,100.802,21,
01/May/1998:12:08:15,894017295,38.194,12,
01/May/1998:12:08:16,894017296,4.397,8,
01/May/1998:12:08:17,894017297,43.865,18,
01/May/1998:12:08:18,894017298,60.36,15,
01/May/1998:12:08:19,894017299,104.695,20,
01/May/1998:12:08:20,894017300,15.566,15,
01/May/1998:12:08:21,894017301,68.202,17,
01/May/1998:12:08:22,894017302,47.885,16,
01/May/1998:12:08:23,894017303,53.528,17,
01/May/1998:12:08:24,894017304,88.372,21,
01/May/1998:12:08:25,894017305,90.341,20,
01/May/1998:12:08:26,894017306,84.925,19,
01/May/1998:12:08:27,894017307,115.008,24,
01/May/1998:12:08:28,894017308,80.738,10,
01/May/1998:12:08:29,894017309,35.912,12,
01/May/1998:12:08:30,894017310,13.415,11,
01/May/1998:12:08:31,894017311,26.181,11,
01/May/1998:12:08:32,894017312,31.476,9,
01/May/1998:12:08:33,894017313,23.773,15,
01/May/1998:12:08:34,894017314,93.871,15,
01/May/1998:12:08:35,894017315,41.379,16,
01/May/1998:12:08:36,894017316,26.877,15,
01/May/1998:12:08:37,894017317,16.523,12,
01/May/1998:12:08:38,894017318,103.557,13,
01/May/1998:12:08:39,894017319,118.915,30,
01/May/1998:12:08:40,894017320,38.012,16,
01/May/1998:12:08:41,894017321,58.16,11,
01/May/1998:12:08:42,894017322,176.193,25,
01/May/1998:12:08:43,894017323,22.369,25,
01/May/1998:12:08:44,894017324,43.918,20,
01/May/1998:12:08:45,894017325,67.977,14,
01/May/1998:12:08:46,894017326,56.407,21,
01/May/1998:12:08:47,894017327,131.251,20,
01/May/1998:12:08:48,894017328,108.974,25,
01/May/1998:12:08:49,894017329,66.651,20,
01/May/1998:12:08:50,894017330,92.027,16,
01/May/1998:12:08:51,894017331,70.707,13,
01/May/1998:12:08:52,894017332,59.356,17,
01/May/1998:12:08:53,894017333,57.723,14,
01/May/1998:12:08:54,894017334,51.404,19,
01/May/1998:12:08:55,894017335,13.581,12,
01/May/1998:12:08:56,894017336,80.443,10,
01/May/1998:12:08:57,894017337,1332.524,15,
01/May/1998:12:08:58,894017338,1348.066,22,
01/May/1998:12:08:59,894017339,61.487,13,
01/May/1998:12:09:00,894017340,28.446,17,
01/May/1998:12:09:01,894017341,48.101,16,
01/May/1998:12:09:02,894017342,143.5,15,
01/May/1998:12:09:03,894017343,12.343,11,
01/May/1998:12:09:04,894017344,25.564,15,
01/May/1998:12:09:05,894017345,33.897,7,
01/May/1998:12:09:06,894017346,77.001,10,
01/May/1998:12:09:07,894017347,19.886,12,
01/May/1998:12:09:08,894017348,33.514,12,
01/May/1998:12:09:09,894017349,43.401,11,
01/May/1998:12:09:10,894017350,224.094,13,
01/May/1998:12:09:11,894017351,13.699,9,
01/May/1998:12:09:12,894017352,17.243,10,
01/May/1998:12:09:13,894017353,30.739,12,
01/May/1998:12:09:14,894017354,98.806,19,
01/May/1998:12:09:15,894017355,9.336,8,
01/May/1998:12:09:16,894017356,65.082,15,
01/May/1998:12:09:17,894017357,90.006,13,
01/May/1998:12:09:18,894017358,1520.664,13,
01/May/1998:12:09:19,894017359,8.782,7,
01/May/1998:12:09:20,894017360,32.626,13,
01/May/1998:12:09:21,894017361,32.428,12,
01/May/1998:12:09:22,894017362,10.034,10,
01/May/1998:12:09:23,894017363,121.329,16,
01/May/1998:12:09:24,894017364,54.749,18,
01/May/1998:12:09:25,894017365,22.932,16,
01/May/1998:12:09:26,894017366,39.602,19,
01/May/1998:12:09:27,894017367,42.294,22,
01/May/1998:12:09:28,894017368,83.564,21,
01/May/1998:12:09:29,894017369,23.817,15,
01/May/1998:12:09:30,894017370,31.083,23,
01/May/1998:12:09:31,894017371,41.011,12,
01/May/1998:12:09:32,894017372,1459.568,26,
01/May/1998:12:09:33,894017373,76.744,19,
01/May/1998:12:09:34,894017374,10.658,12,
01/May/1998:12:09:35,894017375,97.306,8,
01/May/1998:12:09:36,894017376,30.777,8,
01/May/1998:12:09:37,894017377,79.006,17,
01/May/1998:12:09:38,894017378,48.816,17,
01/May/1998:12:09:39,894017379,109.08,18,
01/May/1998:12:09:40,894017380,44.992,15,
01/May/1998:12:09:41,894017381,1537.203,27,
01/May/1998:12:09:42,894017382,72.48,17,
01/May/1998:12:09:43,894017383,45.002,10,
01/May/1998:12:09:44,894017384,22.84,12,
01/May/1998:12:09:45,894017385,11.322,14,
01/May/1998:12:09:46,894017386,55.997,18,
01/May/1998:12:09:47,894017387,66.706,9,
01/May/1998:12:09:48,894017388,38.727,12,
01/May/1998:12:09:49,894017389,19.112,9,
01/May/1998:12:09:50,894017390,29.778,16,
01/May/1998:12:09:51,894017391,108.861,19,
01/May/1998:12:09:52,894017392,29.93,12,
01/May/1998:12:09:53,894017393,42.564,16,
01/May/1998:12:09:54,894017394,88.912,12,
01/May/1998:12:09:55,894017395,86.257,11,
01/May/1998:12:09:56,894017396,63.015,11,
01/May/1998:12:09:57,894017397,44.821,21,
01/May/1998:12:09:58,894017398,10.328,10,
01/May/1998:12:09:59,894017399,119.042,23,
01/May/1998:12:10:00,894017400,3.644,6,
01/May/1998:12:10:01,894017401,78.016,17,
01/May/1998:12:10:02,894017402,12.301,6,
01/May/1998:12:10:03,894017403,4.382,15,
01/May/1998:12:10:04,894017404,36.782,11,
01/May/1998:12:10:05,894017405,0.94,2,
01/May/1998:12:10:06,894017406,111.933,15,
01/May/1998:12:10:07,894017407,52.616,15,
01/May/1998:12:10:08,894017408,27.81,10,
01/May/1998:12:10:09,894017409,12.015,14,
01/May/1998:12:10:10,894017410,41.027,19,
01/May/1998:12:10:11,894017411,58.843,17,
01/May/1998:12:10:12,894017412,76.347,22,
01/May/1998:12:10:13,894017413,68.838,14,
01/May/1998:12:10:14,894017414,7.975,10,
01/May/1998:12:10:15,894017415,31.292,9,
01/May/1998:12:10:16,894017416,46.338,12,
01/May/1998:12:10:17,894017417,78.681,8,
01/May/1998:12:10:18,894017418,68.682,12,
01/May/1998:12:10:19,894017419,127.055,29,
01/May/1998:12:10:20,894017420,66.037,24,
01/May/1998:12:10:21,894017421,18.676,17,
01/May/1998:12:10:22,894017422,298.599,25,
01/May/1998:12:10:23,894017423,67.888,17,
01/May/1998:12:10:24,894017424,46.943,17,
01/May/1998:12:10:25,894017425,11.546,7,
01/May/1998:12:10:26,894017426,63.047,14,
01/May/1998:12:10:27,894017427,115.498,10,
01/May/1998:12:10:28,894017428,0.726,6,
01/May/1998:12:10:29,894017429,130.001,12,
01/May/1998:12:10:30,894017430,10.752,18,
01/May/1998:12:10:31,894017431,33.938,15,
01/May/1998:12:10:32,894017432,115.079,11,
01/May/1998:12:10:33,894017433,35.367,20,
01/May/1998:12:10:34,894017434,69.888,11,
01/May/1998:12:10:35,894017435,59.58,22,
01/May/1998:12:10:36,894017436,141.535,28,
01/May/1998:12:10:37,894017437,22.33,11,
01/May/1998:12:10:38,894017438,79.278,21,
01/May/1998:12:10:39,894017439,29.324,17,
01/May/1998:12:10:40,894017440,1330.455,11,
01/May/1998:12:10:41,894017441,23.661,13,
01/May/1998:12:10:42,894017442,7.443,13,
01/May/1998:12:10:43,894017443,12.38,12,
01/May/1998:12:10:44,894017444,79.165,10,
01/May/1998:12:10:45,894017445,22.022,19,
01/May/1998:12:10:46,894017446,120.401,19,
01/May/1998:12:10:47,894017447,33.132,12,
01/May/1998:12:10:48,894017448,48.42,13,
01/May/1998:12:10:49,894017449,60.026,19,
01/May/1998:12:10:50,894017450,77.635,17,
01/May/1998:12:10:51,894017451,74.952,17,
01/May/1998:12:10:52,894017452,141.101,17,
01/May/1998:12:10:53,894017453,102.169,23,
01/May/1998:12:10:54,894017454,1477.147,22,
01/May/1998:12:10:55,894017455,54.519,16,
01/May/1998:12:10:56,894017456,58.325,18,
01/May/1998:12:10:57,894017457,17.54,18,
01/May/1998:12:10:58,894017458,146.787,23,
01/May/1998:12:10:59,894017459,51.864,14,
01/May/1998:12:11:00,894017460,42.774,23,
01/May/1998:12:11:01,894017461,15.726,6,
01/May/1998:12:11:02,894017462,22.013,27,
01/May/1998:12:11:03,894017463,137.886,28,
01/May/1998:12:11:04,894017464,29.312,17,
01/May/1998:12:11:05,894017465,21.04,15,
01/May/1998:12:11:06,894017466,69.685,22,
01/May/1998:12:11:07,894017467,53.044,25,
01/May/1998:12:11:08,894017468,72.946,20,
01/May/1998:12:11:09,894017469,37.719,9,
01/May/1998:12:11:10,894017470,62.964,20,
01/May/1998:12:11:11,894017471,13.968,13,
01/May/1998:12:11:12,894017472,52.053,12,
01/May/1998:12:11:13,894017473,9.688,11,
01/May/1998:12:11:14,894017474,43.988,19,
01/May/1998:12:11:15,894017475,92.664,18,
01/May/1998:12:11:16,894017476,99.236,23,
01/May/1998:12:11:17,894017477,4.814,10,
01/May/1998:12:11:18,894017478,32.718,12,
01/May/1998:12:11:19,894017479,61.214,17,
01/May/1998:12:11:20,894017480,30.956,11,
01/May/1998:12:11:21,894017481,93.25,15,
01/May/1998:12:11:22,894017482,26.295,14,
01/May/1998:12:11:23,894017483,29.354,13,
01/May/1998:12:11:24,894017484,26.533,15,
01/May/1998:12:11:25,894017485,18.967,18,
01/May/1998:12:11:26,894017486,14.361,12,
01/May/1998:12:11:27,894017487,86.744,18,
01/May/1998:12:11:28,894017488,59.694,17,
01/May/1998:12:11:29,894017489,57.836,10,
01/May/1998:12:11:30,894017490,51.345,20,
01/May/1998:12:11:31,894017491,1477.905,12,
01/May/1998:12:11:32,894017492,76.98,34,
01/May/1998:12:11:33,894017493,86.628,28,
01/May/1998:12:11:34,894017494,97.246,37,
01/May/1998:12:11:35,894017495,93.217,39,
01/May/1998:12:11:36,894017496,41.227,34,
01/May/1998:12:11:37,894017497,1357.882,39,
01/May/1998:12:11:38,894017498,85.713,30,
01/May/1998:12:11:39,894017499,19.851,22,
01/May/1998:12:11:40,894017500,121.423,23,
01/May/1998:12:11:41,894017501,28.054,19,
01/May/1998:12:11:42,894017502,19.191,14,
01/May/1998:12:11:43,894017503,352.098,33,
01/May/1998:12:11:44,894017504,80.784,15,
01/May/1998:12:11:45,894017505,59.16,16,
01/May/1998:12:11:46,894017506,172.346,20,
01/May/1998:12:11:47,894017507,27.734,33,
01/May/1998:12:11:48,894017508,36.802,19,
01/May/1998:12:11:49,894017509,83.606,36,
01/May/1998:12:11:50,894017510,125.821,35,
01/May/1998:12:11:51,894017511,23.732,9,
01/May/1998:12:11:52,894017512,73.331,12,
01/May/1998:12:11:53,894017513,101.296,25,
01/May/1998:12:11:54,894017514,42.121,11,
01/May/1998:12:11:55,894017515,73.643,18,
01/May/1998:12:11:56,894017516,15.075,16,
01/May/1998:12:11:57,894017517,40.363,13,
01/May/1998:12:11:58,894017518,75.987,17,
01/May/1998:12:11:59,894017519,40.659,23,
01/May/1998:12:12:00,894017520,47.978,20,
01/May/1998:12:12:01,894017521,89.299,20,
01/May/1998:12:12:02,894017522,22.248,23,
01/May/1998:12:12:03,894017523,74.234,24,
01/May/1998:12:12:04,894017524,142.756,26,
01/May/1998:12:12:05,894017525,1318.784,25,
01/May/1998:12:12:06,894017526,59.148,16,
01/May/1998:12:12:07,894017527,130.716,17,
01/May/1998:12:12:08,894017528,98.932,18,
01/May/1998:12:12:09,894017529,201.266,19,
01/May/1998:12:12:10,894017530,68.833,24,
01/May/1998:12:12:11,894017531,50.768,15,
01/May/1998:12:12:12,894017532,42.251,24,
01/May/1998:12:12:13,894017533,31.152,13,
01/May/1998:12:12:14,894017534,51.413,14,
01/May/1998:12:12:15,894017535,131.642,15,
01/May/1998:12:12:16,894017536,21.056,18,
01/May/1998:12:12:17,894017537,58.056,14,
01/May/1998:12:12:18,894017538,72.527,21,
01/May/1998:12:12:19,894017539,1332.442,19,
01/May/1998:12:12:20,894017540,4.453,8,
01/May/1998:12:12:21,894017541,52.722,15,
01/May/1998:12:12:22,894017542,123.585,23,
01/May/1998:12:12:23,894017543,36.733,13,
01/May/1998:12:12:24,894017544,118.964,19,
01/May/1998:12:12:25,894017545,82.97,8,
01/May/1998:12:12:26,894017546,21.186,16,
01/May/1998:12:12:27,894017547,110.641,20,
01/May/1998:12:12:28,894017548,137.621,20,
01/May/1998:12:12:29,894017549,33.815,12,
01/May/1998:12:12:30,894017550,63.661,10,
01/May/1998:12:12:31,894017551,63.944,22,
01/May/1998:12:12:32,894017552,50.181,24,
01/May/1998:12:12:33,894017553,39.139,16,
01/May/1998:12:12:34,894017554,52.9,8,
01/May/1998:12:12:35,894017555,121.68,29,
01/May/1998:12:12:36,894017556,116.385,27,
01/May/1998:12:12:37,894017557,78.265,14,
01/May/1998:12:12:38,894017558,102.207,28,
01/May/1998:12:12:39,894017559,10.523,12,
01/May/1998:12:12:40,894017560,204.56,31,
01/May/1998:12:12:41,894017561,38.854,15,
01/May/1998:12:12:42,894017562,42.175,9,
01/May/1998:12:12:43,894017563,6.706,6,
01/May/1998:12:12:44,894017564,47.282,14,
01/May/1998:12:12:45,894017565,40.281,18,
01/May/1998:12:12:46,894017566,64.314,35,
01/May/1998:12:12:47,894017567,116.55,16,
01/May/1998:12:12:48,894017568,43.095,14,
01/May/1998:12:12:49,894017569,95.765,20,
01/May/1998:12:12:50,894017570,99.774,24,
01/May/1998:12:12:51,894017571,79.152,25,
01/May/1998:12:12:52,894017572,54.811,18,
01/May/1998:12:12:53,894017573,101.629,17,
01/May/1998:12:12:54,894017574,96.582,16,
01/May/1998:12:12:55,894017575,121.756,18,
01/May/1998:12:12:56,894017576,36.523,17,
01/May/1998:12:12:57,894017577,110.082,28,
01/May/1998:12:12:58,894017578,110.472,49,
01/May/1998:12:12:59,894017579,58.488,24,
01/May/1998:12:13:00,894017580,166.655,39,
01/May/1998:12:13:01,894017581,94.76,22,
01/May/1998:12:13:02,894017582,137.152,33,
01/May/1998:12:13:03,894017583,45.921,18,
01/May/1998:12:13:04,894017584,57.681,18,
01/May/1998:12:13:05,894017585,106.729,32,
01/May/1998:12:13:06,894017586,24.424,29,
01/May/1998:12:13:07,894017587,63.665,22,
01/May/1998:12:13:08,894017588,73.257,27,
01/May/1998:12:13:09,894017589,41.192,16,
01/May/1998:12:13:10,894017590,23.153,15,
01/May/1998:12:13:11,894017591,74.301,18,
01/May/1998:12:13:12,894017592,39.188,17,
01/May/1998:12:13:13,894017593,197.505,28,
01/May/1998:12:13:14,894017594,34.494,13,
01/May/1998:12:13:15,894017595,38.567,15,
01/May/1998:12:13:16,894017596,142.242,19,
01/May/1998:12:13:17,894017597,94.882,19,
01/May/1998:12:13:18,894017598,33.729,14,
01/May/1998:12:13:19,894017599,139.198,21,
01/May/1998:12:13:20,894017600,152.092,25,
01/May/1998:12:13:21,894017601,43.768,20,
01/May/1998:12:13:22,894017602,82.954,29,
01/May/1998:12:13:23,894017603,45.24,17,
01/May/1998:12:13:24,894017604,81.211,22,
01/May/1998:12:13:25,894017605,86.765,14,
01/May/1998:12:13:26,894017606,38.767,13,
01/May/1998:12:13:27,894017607,73.858,16,
01/May/1998:12:13:28,894017608,60.119,11,
01/May/1998:12:13:29,894017609,11.457,11,
01/May/1998:12:13:30,894017610,110.497,20,
01/May/1998:12:13:31,894017611,2093.545,14,
01/May/1998:12:13:32,894017612,90.963,23,
01/May/1998:12:13:33,894017613,29.783,14,
01/May/1998:12:13:34,894017614,43.022,15,
01/May/1998:12:13:35,894017615,97.638,15,
01/May/1998:12:13:36,894017616,20.226,13,
01/May/1998:12:13:37,894017617,1464.256,16,
01/May/1998:12:13:38,894017618,24.469,17,
01/May/1998:12:13:39,894017619,44.902,11,
01/May/1998:12:13:40,894017620,140.0,15,
01/May/1998:12:13:41,894017621,136.395,27,
01/May/1998:12:13:42,894017622,180.791,41,
01/May/1998:12:13:43,894017623,16.447,16,
01/May/1998:12:13:44,894017624,44.428,20,
01/May/1998:12:13:45,894017625,89.631,39,
01/May/1998:12:13:46,894017626,106.927,36,
01/May/1998:12:13:47,894017627,42.402,21,
01/May/1998:12:13:48,894017628,47.606,34,
01/May/1998:12:13:49,894017629,26.848,22,
01/May/1998:12:13:50,894017630,33.5,15,
01/May/1998:12:13:51,894017631,43.42,27,
01/May/1998:12:13:52,894017632,65.377,25,
01/May/1998:12:13:53,894017633,58.655,24,
01/May/1998:12:13:54,894017634,127.784,34,
01/May/1998:12:13:55,894017635,44.323,22,
01/May/1998:12:13:56,894017636,28.757,21,
01/May/1998:12:13:57,894017637,108.462,28,
01/May/1998:12:13:58,894017638,25.51,16,
01/May/1998:12:13:59,894017639,27.814,10,
01/May/1998:12:14:00,894017640,16.018,12,
01/May/1998:12:14:01,894017641,98.146,19,
01/May/1998:12:14:02,894017642,186.733,26,
01/May/1998:12:14:03,894017643,124.481,33,
01/May/1998:12:14:04,894017644,109.961,30,
01/May/1998:12:14:05,894017645,63.876,17,
01/May/1998:12:14:06,894017646,74.045,22,
01/May/1998:12:14:07,894017647,12.541,14,
01/May/1998:12:14:08,894017648,52.23,15,
01/May/1998:12:14:09,894017649,81.721,19,
01/May/1998:12:14:10,894017650,2064.719,23,
01/May/1998:12:14:11,894017651,136.864,32,
01/May/1998:12:14:12,894017652,21.307,25,
01/May/1998:12:14:13,894017653,49.517,27,
01/May/1998:12:14:14,894017654,29.653,29,
01/May/1998:12:14:15,894017655,109.821,26,
01/May/1998:12:14:16,894017656,87.371,21,
01/May/1998:12:14:17,894017657,34.3,15,
01/May/1998:12:14:18,894017658,46.069,11,
01/May/1998:12:14:19,894017659,66.65,15,
01/May/1998:12:14:20,894017660,103.98,25,
01/May/1998:12:14:21,894017661,34.945,18,
01/May/1998:12:14:22,894017662,107.402,20,
01/May/1998:12:14:23,894017663,101.411,23,
01/May/1998:12:14:24,894017664,13.569,12,
01/May/1998:12:14:25,894017665,83.496,22,
01/May/1998:12:14:26,894017666,98.745,34,
01/May/1998:12:14:27,894017667,65.401,15,
01/May/1998:12:14:28,894017668,12.055,11,
01/May/1998:12:14:29,894017669,89.579,23,
01/May/1998:12:14:30,894017670,11.055,10,
01/May/1998:12:14:31,894017671,61.455,7,
01/May/1998:12:14:32,894017672,89.333,16,
01/May/1998:12:14:33,894017673,18.435,20,
01/May/1998:12:14:34,894017674,1481.773,12,
01/May/1998:12:14:35,894017675,31.166,10,
01/May/1998:12:14:36,894017676,113.444,12,
01/May/1998:12:14:37,894017677,36.984,16,
01/May/1998:12:14:38,894017678,22.846,12,
01/May/1998:12:14:39,894017679,17.749,12,
01/May/1998:12:14:40,894017680,31.93,5,
01/May/1998:12:14:41,894017681,88.029,12,
01/May/1998:12:14:42,894017682,2077.86,11,
01/May/1998:12:14:43,894017683,50.768,19,
01/May/1998:12:14:44,894017684,64.351,16,
01/May/1998:12:14:45,894017685,40.437,17,
01/May/1998:12:14:46,894017686,106.337,17,
01/May/1998:12:14:47,894017687,172.931,19,
01/May/1998:12:14:48,894017688,18.802,15,
01/May/1998:12:14:49,894017689,130.58,19,
01/May/1998:12:14:50,894017690,88.423,15,
01/May/1998:12:14:51,894017691,78.272,24,
01/May/1998:12:14:52,894017692,66.57,27,
01/May/1998:12:14:53,894017693,50.673,17,
01/May/1998:12:14:54,894017694,138.552,31,
01/May/1998:12:14:55,894017695,46.687,17,
01/May/1998:12:14:56,894017696,77.056,15,
01/May/1998:12:14:57,894017697,107.853,25,
01/May/1998:12:14:58,894017698,62.564,25,
01/May/1998:12:14:59,894017699,13.232,10,
01/May/1998:12:15:00,894017700,50.195,10,
01/May/1998:12:15:01,894017701,66.402,14,
01/May/1998:12:15:02,894017702,38.178,6,
01/May/1998:12:15:03,894017703,118.758,18,
01/May/1998:12:15:04,894017704,74.265,24,
01/May/1998:12:15:05,894017705,58.723,8,
01/May/1998:12:15:06,894017706,78.583,13,
01/May/1998:12:15:07,894017707,69.811,23,
01/May/1998:12:15:08,894017708,132.427,26,
01/May/1998:12:15:09,894017709,50.795,8,
01/May/1998:12:15:10,894017710,23.79,14,
01/May/1998:12:15:11,894017711,73.36,18,
01/May/1998:12:15:12,894017712,68.999,21,
01/May/1998:12:15:13,894017713,46.712,32,
01/May/1998:12:15:14,894017714,61.848,32,
01/May/1998:12:15:15,894017715,34.91,32,
01/May/1998:12:15:16,894017716,9.757,20,
01/May/1998:12:15:17,894017717,94.858,25,
